div_id,old_id,name_n,name_ref,name,addname,role,type
obj1651,Obj1718,obj1651-m-527,ppl:sdpoisson,Poisson,,,
obj1651,Obj1718,obj1651-m-528,ppl:lpuissant,Puissant,,,
obj1651,Obj1718,obj1651-m-529,ppl:_lacioux,Lacioux,,,
obj1651,Obj1718,obj1651-m-530,ppl:gshila,Geoffrey St Hilaire,,,
obj1651,Obj1718,obj1651-m-531,ppl:_dumas,Dumas,,,
obj1651,Obj1718,obj1651-m-532,ppl:hmdblain,de Blainville,,,
obj1651,Obj1718,obj1651-m-533,,Mr Lawrence,,,
obj1651,Obj1718,obj1651-m-534,ppl:rjames,Mr James,,,
obj1651,Obj1718,obj1651-m-535,ppl:ditj,Dr Townsend,,,
obj1651,Obj1718,obj1651-m-536,ppl:thoshun,Dr Hun,,,
obj1652,Obj1719,obj1652-s-1,ppl:cfwinslow,Dr C. Winslow,,sender,
obj1652,Obj1719,obj1652-m-537,ppl:geobradburn,George Bradburn,,intro,
obj1653,Obj1720,obj1653-s-1,ppl:geovaughan,George Vaughan,,sender,
obj1654,Obj1721,obj1654-s-1,ppl:ctbrooks,Charles Brooks,,sender,
obj1654,Obj1721,obj1654-m-538,ppl:harrietbrooks,Mrs Brooks,,,
obj1655,Obj1722,obj1655-s-1,ppl:jcbrent,John Carroll Brent,,sender,
obj1655,Obj1722,obj1655-on-100,org:org_046,Institut de France,,,
obj1655,Obj1722,obj1655-m-539,ppl:fmignet,Mr Mignet,,,
obj1655,Obj1722,obj1655-m-540,ppl:dcbrent,Daniel Brent,,,
obj1656,Obj1723,obj1656-s-1,ppl:jqt,Josiah Quincy,,sender,
obj1656,Obj1723,add1656-o-001,org:org_040,Harvard,,,
obj1657,Obj1723,obj1657-s-1,ppl:jcwarren,John C. Warren,,sender,
obj1657,Obj1723,obj1657-on-103,org:org_021,British Association,,,
obj1657,Obj1723,obj1657-m-541,ppl:eev,Governor Everett,,bearer,
obj1658,Obj1723,obj1658-s-1,ppl:geovaughan,George Vaughan,,sender,
obj1658,Obj1723,obj1658-m-542,,Dobson,,,
obj1659,Obj1724,obj1659-s-1,ppl:hbcarey,H. B. Carey,,sender,
obj1659,Obj1724,obj1659-on-104,org:org_046,the Institute,,,
obj1660,Obj1725,obj1660-s-1,ppl:brwood,Bradford R. Wood of Albany,,sender,
obj1660,Obj1725,obj1660-m-543,ppl:ssouthwick,Solomon Southwick,,,
obj1660,Obj1725,obj1660-on-105,org:org_012,Apprentice’s Library Association of Albany,,,
obj1660,Obj1725,obj1660-m-544,ppl:acsouthwick,Arthur C. Southwick,,,
obj1661,Obj1726,obj1661-s-1,ppl:cfwinslow,Dr Winslow,,sender,
obj1661,Obj1726,obj1661-m-545,ppl:gpratt,G. Pratt,,intro,
obj1661,Obj1726,obj1661-m-546,ppl:napbonap,Napoleon,,,
obj1661,Obj1726,obj1661-m-547,ppl:rharrison,General Harrison,,,
obj1661,Obj1726,obj1661-m-548,ppl:mrhicks,Mr Hicks,,,
obj1661,Obj1726,obj1661-m-549,ppl:cbolton,Mr Bolton,,,
obj1661,Obj1726,obj1661-on-106,org:org_077,New York University,,,
obj1662,Obj1726,obj1662-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1662,Obj1726,obj1662-m-550,ppl:mr_thompson,Dr Thompson,,,
obj1662,Obj1726,obj1662-m-551,ppl:wspence,W Spence,,,
obj1662,Obj1726,obj1662-on-107,org:org_076,State Library,,,
obj1662,Obj1726,obj1662-on-108,org:org_034,"Fitch, brothers",,,
obj1662,Obj1726,obj1662-m-552,ppl:vwwelles,Welles,,,
obj1662,Obj1726,obj1662-m-553,ppl:madpotet,Miss Potets,,,
obj1662,Obj1726,obj1662-m-554,ppl:lewiscass,Governor Cass,,,
obj1662,Obj1726,obj1662-m-555,ppl:mvb,Mr Van Buren,,,
obj1662,Obj1726,obj1662-m-556,ppl:mmedgoulay,Madame de Goulay,,,
obj1662,Obj1726,obj1662-m-557,ppl:thoshun,Dr Hun,,,
obj1663,Obj1727,obj1663-s-1,ppl:jrpoinsett,Joel R. Poinsett,,sender,
obj1663,Obj1727,obj1663-m-558,ppl:mrgreenshaw,Mr Greenshaw’s,,,
obj1663,Obj1727,obj1663-on-109,org:org_098,Geographical Society,,,
obj1663,Obj1727,obj1663-m-559,ppl:lewiscass,Mr Cass,,,
obj1663,Obj1727,obj1663-on-110,org:org_047,Garden of Plants,,,
obj1664,Obj1728,obj1664-on-111,org:org_034,Fitch brothers & co.,,sender,
obj1664,Obj1728,obj1664-m-560,ppl:ditj,Isaiah Townsend,,,
obj1664,Obj1728,obj1664-m-561,ppl:mrburns,Mr Burns,,,
obj1664,Obj1728,obj1664-m-562,ppl:robtownsend,Mr Robert Townsend,,,
obj1665,Obj1729,obj1665-s-1,ppl:jcbrent,John Carroll Brent,,sender,
obj1665,Obj1729,obj1665-m-563,ppl:annelee,Mrs Lee,,,
obj1665,Obj1729,obj1665-m-564,ppl:henrylee,Major Harry Lee,,,
obj1666,Obj1730,obj1666-s-1,ppl:jsargeant,Dr Joseph Sargeant,,sender,
obj1666,Obj1730,obj1666-on-112,org:org_071,Mr James Munroe & co,,,
obj1666,Obj1730,obj1666-on-113,org:org_066,"Messrs Edwards, Stoddard & co.",,,
obj1666,Obj1730,obj1666-m-565,ppl:jasp,Mr Sparks,,,
obj1667,Obj1731,obj1667-s-1,ppl:eavail,Eugene A Vail,,sender,
obj1667,Obj1731,obj1667-m-566,ppl:avail,[Aaron Vail],,,
obj1667,Obj1731,obj1667-m-567,ppl:ccarroll,Carroll,,,
obj1667,Obj1731,obj1667-m-568,ppl:_hancock,Hancock,,,
obj1667,Obj1731,obj1667-m-569,ppl:bfrank,Franklin,,,
obj1667,Obj1731,obj1667-m-570,,Rush,,,
obj1667,Obj1731,obj1667-m-571,ppl:henrylee,Henry Lee,,,
obj1667,Obj1731,obj1667-m-572,ppl:tjefferson,Thomas Jefferson,,,
obj1667,Obj1731,obj1667-m-573,ppl:samadams,Samuel Adams,,,
obj1667,Obj1731,obj1667-m-574,ppl:jqa,John Adams,,,
obj1667,Obj1731,obj1667-m-575,ppl:rmorris,Robert Morris,,,
obj1667,Obj1731,obj1667-m-576,ppl:mrdavid,Mr David,,,
obj1668,Obj1732,obj1668-s-1,ppl:jgschwartz,J. G. Schwartz,,sender,
obj1668,Obj1732,obj1668-m-577,ppl:ccbarreto,Mr de Castillio Barrelo,,intro,
obj1668,Obj1732,obj1668-m-578,ppl:lewiscass,General Cass,,,
obj1669,Obj1733,obj1669-s-1,ppl:jrfenwick,J.R. Fenwick,,sender,
obj1669,Obj1733,obj1669-m-579,ppl:jfeustis,W. J. F Eustis [Dr W. James Fenwick Eustis],[Dr W. James Fenwick Eustis],intro,
obj1669,Obj1733,obj1669-m-580,ppl:aeustis,General Eustis,,,
obj1669,Obj1733,obj1669-m-581,ppl:jfeustis,Dr Eustis,,,
obj1670,Obj1734,obj1670-s-1,ppl:rharlan,Richard Harlan,,sender,
obj1670,Obj1734,obj1670-m-582,ppl:jharlan,Josiah [Harlan],,intro,
obj1671,Obj1735,obj1671-s-1,ppl:jrpoinsett,Joel R. Poinsett,,sender,
obj1671,Obj1735,obj1671-m-583,ppl:jfeustis,Dr John Fenwick Eustis,,intro,
obj1671,Obj1735,obj1671-m-584,ppl:aeustis,Gen Eustis,,,
obj1672,Obj1736,obj1672-s-1,ppl:hpinken,Harry Pinken,,sender,
obj1672,Obj1736,obj1672-on-114,org:org_046,Institute of France,,,
obj1672,Obj1736,obj1672-m-585,ppl:willclegg,W Samuel Clegg,,,
obj1672,Obj1736,obj1672-m-586,ppl:farago,Arago,,,
obj1673,Obj1737,obj1673-s-1,ppl:ccbarreto,Chev. Castillio Barrello,,sender,
obj1674,Obj1738,obj1674-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1674,Obj1738,obj1674-m-587,ppl:jcspencer,Mr Spencer,,,
obj1674,Obj1738,obj1674-m-588,ppl:rharrison,Harrison,,,
obj1674,Obj1738,obj1674-m-589,ppl:jarmstrong,General Armstrong,,,
obj1674,Obj1738,obj1674-m-590,ppl:thoshun,Dr Hun,,,
obj1674,Obj1738,obj1674-m-592,ppl:johntownsend,John Townsend,,,
obj1675,Obj1739,obj1675-s-1,ppl:rharlan,Richard Harlan,,sender,
obj1675,Obj1739,obj1675-m-593,ppl:jfrandolph,Dr Randolph,,intro,
obj1676,Obj1740,obj1676-s-1,ppl:lwoods,Leonard Woods,,sender,
obj1676,Obj1740,obj1676-m-594,ppl:mrsejourney,Mr Sejourney,,,
obj1676,Obj1740,obj1676-m-595,ppl:alhillhouse,Mr Hillhouse,,,
obj1676,Obj1740,obj1676-on-115,org:org_046,the Institute,,,
obj1677,Obj1741,obj1677-s-1,ppl:bnbyrne,Dr Byrne,,sender,
obj1677,Obj1741,obj1677-m-596,ppl:bnbyrne,Dr B.N. Byrne,,intro,
obj1678,Obj1742,obj1678-s-1,ppl:cescoville,C. Elliot Scoville [Charles Elliot Scoville],[Charles Elliot Scoville],sender,
obj1678,Obj1742,obj1678-m-597,ppl:tco,Cooper,,,
obj1679,Obj1743,obj1679-s-1,ppl:hseybert,Henry Seybert,,sender,
obj1679,Obj1743,obj1679-m-598,ppl:wpendelton,W. Pendelton,,,
obj1679,Obj1743,obj1679-m-599,ppl:missguibout,Miss Guibout,,,
obj1679,Obj1743,obj1679-m-600,ppl:_bernadet,Bernadet,,,
obj1679,Obj1743,obj1679-m-601,ppl:mseguier,M. Seguier,,,
obj1681,Obj1744,obj1681-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1681,Obj1744,obj1681-m-602,ppl:thoshun,Hun,,,
obj1681,Obj1744,obj1681-m-603,ppl:hjburden,Mr Burden,,,
obj1682,Obj1745,obj1682-s-1,ppl:jqt,Josiah Quincy,,sender,
obj1682,Obj1745,obj1682-on-116,org:org_040,Harvard University,,,
obj1683,Obj1746,obj1683-s-1,ppl:jawashington,James A Washington,,sender,
obj1683,Obj1746,obj1683-m-604,ppl:lvalent,Dr Valentine of NY,,intro,
obj1683,Obj1746,obj1683-m-605,ppl:jarmstrong,Armstrong,,,
obj1684,Obj1747,obj1684-s-1,ppl:apor,Alexander Porter,,sender,
obj1684,Obj1747,obj1684-m-606,ppl:govreman,Governor Reman,,,
obj1685,Obj1748,obj1685-s-1,ppl:cbolton,C Bolton,,sender,
obj1685,Obj1748,obj1685-m-607,ppl:dcbrent,Mr Brent,,,
obj1685,Obj1748,obj1685-m-608,ppl:dwebster,Mr Webster,,,
obj1686,Obj1749,obj1686-s-1,ppl:bffrench,Benjamin F French,,sender,
obj1687,Obj1750,obj1687-s-1,ppl:adbache,A D. Bache,,sender,
obj1687,Obj1750,obj1687-m-609,ppl:drmacmillan,Doctor MacMillan,,intro,
obj1688,Obj1751,obj1688-s-1,ppl:fmarkoe,Francis Markoe,,sender,
obj1688,Obj1751,obj1688-m-610,ppl:jrpoinsett,Mr Poinsett,,,
obj1688,Obj1751,obj1688-on-117,org:org_072,National Institution,,,
obj1689,Obj1752,obj1689-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1689,Obj1752,obj1689-m-611,ppl:hjburden,Mr Burden,,,
obj1690,Obj1752,obj1690-s-1,ppl:bpeirce,Benjamin Pierce,,sender,
obj1690,Obj1752,obj1690-m-612,ppl:fbowen,Mr Bowen,,,
obj1690,Obj1752,obj1690-on-118,org:org_046,the Institute,,,
obj1690,Obj1752,obj1690-m-613,ppl:profadrain,Prof Adrain,,,
obj1690,Obj1752,obj1690-m-614,ppl:henbowditch,Dr Bowditch,,,
obj1690,Obj1752,obj1690-m-615,ppl:profnulty,Prof Nulty,,,
obj1690,Obj1752,obj1690-m-617,ppl:dranderson,Anderson,,,
obj1690,Obj1752,obj1690-m-618,ppl:_strong,Strong,,,
obj1690,Obj1752,obj1690-m-619,ppl:jpespy,Mr Espy’s,,,
obj1691,Obj1753,obj1691-s-1,ppl:jschorfield,J. Schorfield,,sender,
obj1691,Obj1753,obj1691-m-620,ppl:_bartlett,Bartlett,,,
obj1691,Obj1753,obj1691-m-621,ppl:ctjackson,Jackson,,,
obj1691,Obj1753,obj1691-m-622,ppl:henbowditch,Bowditch,,,
obj1691,Obj1753,obj1691-m-623,ppl:mrdraper,Mr Draper,,,
obj1692,Obj1754,obj1692-s-1,ppl:csu,Charles Sumner,,sender,
obj1692,Obj1754,obj1692-m-624,ppl:jost,Judge Story,,,
obj1692,Obj1754,obj1692-on-119,org:org_046,the Institute,,,
obj1692,Obj1754,obj1692-m-625,ppl:mmcourtin,MM. Courtin,,,
obj1692,Obj1754,obj1692-m-626,ppl:_degerado,de Gerado,,,
obj1692,Obj1754,obj1692-m-627,ppl:atocqueville,de Tocqueville,,,
obj1692,Obj1754,obj1692-m-628,ppl:jasp,Mr Sparks,,,
obj1692,Obj1754,add1692-o-001,org:org_040,Harvard,,,
obj1692,Obj1754,obj1692-m-629,ppl:geobancroft,Mr Bancroft,,,
obj1693,Obj1755,obj1693-s-1,ppl:jrpoinsett,Joel R. Poinsett,,sender,
obj1693,Obj1755,obj1693-m-630,ppl:colabert,Col Abert,,,
obj1694,Obj1756,obj1694-s-1,ppl:ctjackson,Charles T. Jackson,,sender,
obj1694,Obj1756,obj1694-m-631,ppl:jlmiller,Mr John L Miller,,intro,
obj1695,Obj1757,obj1695-s-1,ppl:apor,Judge Alexander Porter,,sender,
obj1695,Obj1757,obj1695-m-632,ppl:mrashton,Mr Ashton,,,
obj1696,Obj1758,obj1696-s-1,ppl:jqt,Josiah Quincy,,sender,
obj1696,Obj1758,add1696-o-001,org:org_040,Harvard,,,
obj1697,Obj1759,obj1697-s-1,ppl:jhredfield,John H. Redfield,,sender,
obj1697,Obj1759,obj1697-on-120,org:org_057,Lyceum of Natural History,,,
obj1698,Obj1760,obj1698-s-1,ppl:jvau,John Vaughan,,sender,
obj1698,Obj1760,obj1698-on-122,org:org_011,American Philosophical Society,,,
obj1699,Obj1761,obj1699-s-1,ppl:jpickering,John Pickering,,sender,
obj1699,Obj1761,obj1699-m-633,ppl:pdup,Mr DuPonceau,,,
obj1699,Obj1761,obj1699-m-634,ppl:hgassett,Henry Gassett,,,
obj1700,Obj1762,obj1700-s-1,ppl:jeworcester,J. E. Worcester,,sender,
obj1702,Obj1763,obj1702-s-1,ppl:rwj,Rob Walsh,,sender,
obj1702,Obj1763,obj1702-m-635,ppl:mdlmartine,M de la Martine,,,
obj1702,Obj1763,obj1702-m-636,ppl:mgandais,M Gandais,,,
obj1702,Obj1763,obj1702-m-637,ppl:drcher,Dr Cher,,,
obj1703,Obj1764,obj1703-s-1,ppl:gord,George Ord,,sender,
obj1703,Obj1764,obj1703-m-638,ppl:jvau,Mr Vaughan,,,
obj1703,Obj1764,obj1703-on-124,org:org_011,American Philosophical Society,,,
obj1703,Obj1764,obj1703-m-639,ppl:pvaughan,Mr Petty Vaughan,,,
obj1703,Obj1764,obj1703-on-125,org:org_037,Girard,,,
obj1703,Obj1764,obj1703-m-640,ppl:calesueur,LeSuecer,,,
obj1704,Obj1765,obj1704-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1704,Obj1765,obj1704-m-641,ppl:humboldt,Humboldt,,,
obj1705,Obj1766,obj1705-s-1,ppl:pvaughan,Petty Vaughan,,sender,
obj1705,Obj1766,obj1705-on-127,org:org_011,American Philosophical Society,,,
obj1705,Obj1766,obj1705-m-642,ppl:gord,George Ord,,,
obj1706,Obj1767,obj1706-s-1,ppl:twarner,Thomas Warner,,sender,
obj1707,Obj1768,obj1707-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1707,Obj1768,obj1707-m-643,ppl:jrbroadhead,J. Romayne Broadhead,,intro,
obj1708,Obj1769,obj1708-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1708,Obj1769,obj1708-m-644,ppl:laurenhill,LW Hill,,,
obj1708,Obj1769,obj1708-m-645,ppl:hjburden,Mr Burden,,,
obj1708,Obj1769,obj1708-m-646,ppl:cdu,Mr Dupin,,,
obj1708,Obj1769,obj1708-on-128,org:org_097,the Societe d’Encouragement,,,
obj1709,Obj1770,obj1709-s-1,ppl:gord,George Ord,,sender,
obj1709,Obj1770,obj1709-m-647,ppl:calesueur,LeSuer,,,
obj1710,Obj1771,obj1710-s-1,ppl:gord,George Ord,,sender,
obj1710,Obj1771,obj1710-m-648,ppl:pdup,Mr DuPonceau,,,
obj1710,Obj1771,obj1710-m-649,ppl:jvau,Mr Vaughan,,,
obj1710,Obj1771,obj1710-on-129,org:org_011,the [American Philosophical] Society,,,
obj1710,Obj1771,obj1710-m-650,ppl:_bossange,Bossange’s,,,
obj1710,Obj1771,obj1710-m-651,,Dobson,,,
obj1710,Obj1771,obj1710-m-652,ppl:jcfladoucette,Baron de la Doucette,,,
obj1711,Obj1772,obj1711-s-1,ppl:jwyman,J Wyman,,sender,
obj1712,Obj1773,obj1712-s-1,ppl:jgadams,Dr John G. Adams,,sender,
obj1712,Obj1773,obj1712-on-130,org:org_109,Thompson and Adams,,,
obj1712,Obj1773,obj1712-m-a999,ppl:mrluke,Mr Luke,,,
obj1712,Obj1773,obj1712-m-653,ppl:rwhite,Mr White,,,
obj1712,Obj1773,obj1712-on-131,org:org_061,Mechanics Bank,,,
obj1712,Obj1773,obj1712-m-654,ppl:mr_thompson,Mr Thompson,,,
obj1712,Obj1773,obj1712-m-655,ppl:cpw,Mr Campbell White,,,
obj1712,Obj1773,obj1712-m-656,ppl:mrpohert,Mr Pohert,,,
obj1712,Obj1773,obj1712-m-657,ppl:mrcogrell,Mr Cogrell,,,
obj1712,Obj1773,obj1712-m-658,ppl:jjastor,Mr Astor,,,
obj1713,Obj1774,obj1713-s-1,ppl:hwallace,H. Wallace,,sender,
obj1713,Obj1774,obj1713-m-659,ppl:pcorran,Patrick Corran,,,
obj1713,Obj1774,obj1713-m-660,ppl:tcorran,Thomas [Corran],,,
obj1713,Obj1774,obj1713-m-661,ppl:wlearson,William Learson,,,
obj1713,Obj1774,obj1713-m-662,ppl:mdoran,Margaret Doran,,,
obj1713,Obj1774,obj1713-m-663,ppl:adoran,Arthur Doran,,,
obj1713,Obj1774,obj1713-m-664,ppl:lcallag,Luke Callaghan,,,
obj1713,Obj1774,obj1713-m-665,ppl:tcorran,Thomas [Corran],,,
obj1713,Obj1774,obj1713-m-666,ppl:pcorran,Patrick Corran,,,
obj1713,Obj1774,obj1713-m-667,ppl:misscoppinger,Miss Coppinger,,,
obj1714,Obj1775,obj1714-s-1,ppl:chbeck,Dr Charles H. Beck,,sender,
obj1715,Obj1776,obj1715-s-1,ppl:pdup,Mr DuPonceau,,sender,
obj1715,Obj1776,obj1715-m-668,ppl:ruzielli,Ruzielli,,intro,
obj1715,Obj1776,obj1715-m-669,ppl:jcfladoucette,Baron la Doucette,,,
obj1716,Obj1777,obj1716-s-1,ppl:gord,G Ord,,sender,
obj1716,Obj1777,obj1716-m-670,ppl:calesueur,La Sueur,,,
obj1716,Obj1777,obj1716-m-671,ppl:jcfladoucette,Baron de Ladoucette,,,
obj1716,Obj1777,obj1716-on-133,org:org_093,The Royal Society,,,
obj1717,Obj1778,obj1717-s-1,ppl:gord,G. Ord,,sender,
obj1717,Obj1778,obj1717-m-672,ppl:drperry,Dr Perry,,,
obj1717,Obj1778,obj1717-m-673,ppl:fpdorleans,Duke d’Orleans,,,
obj1718,Obj1779,obj1718-s-1,ppl:cfwinslow,Dr Winslow,,sender,
obj1718,Obj1779,obj1718-m-674,ppl:gvjdavis,Governor Davis,,,
obj1719,Obj1780,obj1719-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1719,Obj1780,obj1719-m-675,ppl:lewiscass,Cass,,,
obj1719,Obj1780,obj1719-m-676,ppl:eev,Everett,,,
obj1719,Obj1780,obj1719-m-677,ppl:mrsmeads,Mrs Meads,,,
obj1720,Obj1781,obj1720-s-1,ppl:gord,G. Ord,,sender,
obj1720,Obj1781,obj1720-m-678,ppl:drperry,Dr Perry,,,
obj1720,Obj1781,obj1720-m-679,ppl:mbosange,M. Bosange,,,
obj1720,Obj1781,obj1720-m-680,ppl:jpenington,Mr John Penington,,,
obj1720,Obj1781,obj1720-m-a999,ppl:jhenry,Prof Henry,,,
obj1721,Obj1782,obj1721-s-1,ppl:drseymour,Dr Seymour,,sender,
obj1722,Obj1783,obj1722-s-1,ppl:gord,G. Ord,,sender,
obj1722,Obj1783,obj1722-m-681,ppl:gcu,Cuvier’s,,,
obj1722,Obj1783,obj1722-m-682,ppl:pvaughan,Petty Vaughan,,,
obj1722,Obj1783,obj1722-m-683,ppl:mrossange,M Rossange,,,
obj1722,Obj1783,obj1722-m-684,ppl:jcfladoucette,Baron de Ladoucette,,,
obj1722,Obj1783,obj1722-m-685,ppl:jhenry,Professor [Henry],,,
obj1723,Obj1784,obj1723-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1723,Obj1784,obj1723-m-686,ppl:hjburden,Mr Burden,,,
obj1723,Obj1784,obj1723-m-687,ppl:laurenhill,Mr Hill of Glasgow,,,
obj1723,Obj1784,obj1723-m-688,ppl:jcspencer,Mr J. C. Spencer,,,
obj1723,Obj1784,obj1723-m-689,ppl:elizabethspencer,Mrs Spencer,,,
obj1723,Obj1784,obj1723-m-691,ppl:thoshun,Dr Hun,,,
obj1725,Obj1785,obj1725-s-1,ppl:gord,G. Ord,,sender,
obj1726,Obj1786,obj1726-s-1,ppl:orich,Mr Rich,,sender,
obj1727,Obj1787,obj1727-s-1,ppl:cahbrooks,Madame Charlotte A. H. Brooks,,sender,
obj1727,Obj1787,obj1727-m-692,ppl:mllelodtel,Mademoiselle Lodtel,,,
obj1728,Obj1788,obj1728-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1728,Obj1788,obj1728-m-693,ppl:_crossewell,Crossewell,,,
obj1729,Obj1789,obj1729-s-1,ppl:orich,O Rich,,sender,
obj1729,Obj1789,obj1729-m-694,ppl:mrfernaux,Mr Fernaux,,,
obj1730,Obj1790,obj1730-s-1,ppl:sms,Dr Samuel Martin Stephenson,,sender,
obj1730,Obj1790,obj1730-m-695,ppl:hwarden,Mr H. Warden,,,
obj1730,Obj1790,obj1730-on-134,org:org_061,Mechanics Bank,,,
obj1730,Obj1790,obj1730-on-135,org:org_059,Manhattan Bank,,,
obj1730,Obj1790,obj1730-m-696,ppl:dwardenj,David,,,
obj1731,Obj1791,obj1731-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1731,Obj1791,obj1731-m-697,ppl:syoung,Col Young,,,
obj1731,Obj1791,obj1731-m-698,ppl:geobancroft,Bancroft’s,,,
obj1731,Obj1791,obj1731-m-699,ppl:jasp,Sparks’s,,,
obj1731,Obj1791,obj1731-m-700,ppl:thoshun,Dr Hun,,,
obj1732,Obj1792,obj1732-s-1,ppl:gord,Ord,,sender,
obj1732,Obj1792,obj1732-m-701,ppl:mrossange,M. Rossange,,,
obj1733,Obj1793,obj1733-s-1,ppl:epb,Mrs Patterson [Bonaparte],,sender,
obj1733,Obj1793,obj1733-m-702,ppl:jwhitej,Messrs John,,,
obj1733,Obj1793,obj1733-m-703,ppl:hwhite,Henry White,,,
obj1733,Obj1793,obj1733-m-704,ppl:jcw,Dr John Campbell White,,,
obj1734,Obj1794,obj1734-m-705,ppl:cpw,Campbell P White,,,
obj1735,Obj1795,obj1735-s-1,ppl:cahbrooks,Mme Brooks,,sender,
obj1736,Obj1796,obj1736-s-1,ppl:sms,Dr S. M. Stephenson,,sender,
obj1736,Obj1796,obj1736-m-706,ppl:hwarden,Mr H Warden,,,
obj1736,Obj1796,obj1736-m-a999,ppl:mrseafferton,Mr Seafferton,,,
obj1736,Obj1796,obj1736-m-707,ppl:rwhite,Mr White,,,
obj1736,Obj1796,obj1736-m-708,ppl:mrsmcconver,Mrs McConver [?],,,
obj1737,Obj1797,obj1737-s-1,ppl:cparker,Charles Parker,,sender,
obj1737,Obj1797,obj1737-m-709,ppl:ctbrooks,Mr Brooks,,,
obj1737,Obj1797,obj1737-m-710,ppl:eev,Mr [Edward] Everett,,,
obj1738,Obj1798,obj1738-s-1,ppl:wberlin,Wheaton Berlin,,sender,
obj1738,Obj1798,obj1738-m-711,ppl:fguizot,Mr Guizot,,,
obj1739,Obj1799,obj1739-s-1,ppl:pdup,DuPonceau,,sender,
obj1739,Obj1799,obj1739-m-712,ppl:caw,Dr Walshkenaer,,,
obj1739,Obj1799,obj1739-m-713,ppl:sjul,Mr Stanislas Julien,,,
obj1739,Obj1799,obj1739-m-714,ppl:jbgroux,Roux de Rochelle,,,
obj1739,Obj1799,obj1739-m-715,ppl:lafayette,Lafayette,,,
obj1739,Obj1799,obj1739-m-716,ppl:maj,Julien,,,
obj1740,Obj1800,obj1740-s-1,ppl:jpickering,John Pickering,,sender,
obj1740,Obj1800,obj1740-m-717,ppl:tparker,Theodore Parker,,intro,
obj1740,Obj1800,obj1740-on-136,org:org_079,Oriental Society,,,
obj1741,Obj1801,obj1741-s-1,ppl:jgadams,Dr Adams,,sender,
obj1741,Obj1801,obj1741-on-137,org:org_109,Thompson and Adams,,,
obj1741,Obj1801,obj1741-m-718,ppl:mr_thompson,Mr Thompson,,,
obj1741,Obj1801,obj1741-m-719,ppl:rwhite,Robert [White],,,
obj1741,Obj1801,obj1741-m-720,ppl:cpw,Campbell P [White],,,
obj1742,Obj1802,obj1742-s-1,ppl:rmpatterson,Robert M. Patterson,,sender,
obj1742,Obj1802,obj1742-m-721,ppl:tlkane,Thomas L. Kane,,,
obj1743,Obj1803,obj1743-s-1,ppl:jgadams,Dr Adams,,sender,
obj1743,Obj1803,obj1743-m-722,ppl:jtadams,Mr J. T. Adams,,intro,
obj1743,Obj1803,obj1743-m-723,ppl:mr_thompson,Thompson,,,
obj1743,Obj1803,obj1743-m-724,ppl:cpw,Campbell,,,
obj1743,Obj1803,obj1743-m-725,ppl:_edgar,Edgar,,,
obj1743,Obj1803,obj1743-m-726,ppl:ditj,Mr Isaiah Townsend,,,
obj1743,Obj1803,obj1743-m-727,ppl:mmedgoulay,Madame de Gourlay,,,
obj1743,Obj1803,obj1743-m-728,ppl:_debondgous,de Bondgous,,,
obj1743,Obj1803,obj1743-m-729,ppl:jpaynet,Dr Paynet,,,
obj1744,Obj1804,obj1744-s-1,ppl:jgadams,Dr Adams,,sender,
obj1744,Obj1804,obj1744-m-730,ppl:jpaynet,Dr John Paynet,,bearer,
obj1745,Obj1805,obj1745-s-1,ppl:jcwarren,Dr J. C. Warren,,sender,
obj1745,Obj1805,obj1745-on-140,org:org_047,G[arden des] P[lantes] [Jardin des Plantes],,,
obj1745,Obj1805,obj1745-m-731,ppl:mkienen,M. Kienen,,,
obj1745,Obj1805,obj1745-m-732,ppl:_dunenir,Dunenir,,,
obj1745,Obj1805,obj1745-m-733,ppl:hmdblain,Blainville,,,
obj1746,Obj1806,obj1746-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1746,Obj1806,obj1746-m-734,ppl:mccyoung,Young,,,
obj1746,Obj1806,obj1746-m-735,ppl:trbeck,Dr Beck,,,
obj1746,Obj1806,obj1746-m-736,ppl:ctbrooks,Mr Brooks,,,
obj1746,Obj1806,obj1746-m-737,ppl:jgadams,Dr Adams,,,
obj1746,Obj1806,obj1746-m-738,ppl:mvb,Van Buren,,,
obj1746,Obj1806,obj1746-m-739,ppl:jcspencer,John C Spencer,,,
obj1746,Obj1806,obj1746-m-740,ppl:judgesmit,Judge Smit,,,
obj1746,Obj1806,obj1746-m-a999,ppl:sthompson,Thompson,,,
obj1746,Obj1806,obj1746-m-b999,ppl:jfesch,Cardinal F'esch,,,
obj1746,Obj1806,obj1746-m-c999,ppl:napbonap,Napoleon,,,
obj1746,Obj1806,obj1746-m-741,ppl:pbonap,Pauline,,,
